,PUD Rte,PUD Cycle,Courier id,zip,Act Base,Prod Grp,Prod Code,AR dtm,Act Tm,Open,Closed,lat,lgtd,Act Ckpt Code,PuD Type
3677,PJP2,B,mthaslim,47100,D,WPX,P,1/16/2020 9:04,11:19,,23:59,3.0481032,101.6231566,OK,DL
3678,PJP2,B,mthaslim,47100,D,DOX,D,1/16/2020 9:03,11:22,,23:59,3.048917,101.6258278,OK,DL
3679,PJP2,B,mthaslim,47100,D,WPX,P,1/16/2020 9:04,11:27,,23:59,3.0437251,101.6228101,OK,DL
3680,PJP2,B,mthaslim,47170,D,DOX,D,1/16/2020 9:03,11:33,,23:59,3.0416299,101.6217303,OK,DL
3681,PJP2,B,mthaslim,47170,D,WPX,P,1/16/2020 9:04,11:35,,23:59,3.0397676,101.6214002,OK,DL
3683,PJP2,B,mthaslim,47160,D,WPX,P,1/16/2020 9:04,11:39,,23:59,3.0406314,101.6206343,OK,DL
3684,PJP2,B,mthaslim,47160,D,WPX,P,1/16/2020 9:04,11:41,,23:59,3.0405456,101.620801,OK,DL
3685,PJP2,B,mthaslim,47160,D,DOM,N,1/15/2020 21:49,11:44,,23:59,3.0397696,101.6204625,OK,DL
3686,PJP2,B,mthaslim,47160,D,WPX,P,1/16/2020 9:19,11:46,,23:59,3.039709,101.6203917,OK,DL
3687,PJP2,B,mthaslim,47160,D,WPX,P,1/16/2020 1:27,11:50,,23:59,3.0403198,101.6194907,OK,DL
3688,PJP2,B,mthaslim,47160,D,DOX,D,1/16/2020 9:03,11:52,,23:59,3.0397997,101.6198925,OK,DL
3689,PJP2,B,mthaslim,47100,D,WPX,P,1/16/2020 9:03,11:57,,23:59,3.0422662,101.6189465,OK,DL
3690,PJP2,B,mthaslim,47100,D,DOM,N,1/16/2020 1:51,12:02,,23:59,3.0421242,101.6197127,OK,DL
3693,PJP2,B,mthaslim,47160,D,DOX,D,1/16/2020 9:03,12:19,,23:59,3.0312282,101.6158796,OK,DL
3694,PJP2,B,mthaslim,47100,D,DOM,N,1/16/2020 0:22,12:23,,23:59,3.026251,101.61568,OK,DL
3695,PJP2,B,mthaslim,47100,D,DOX,D,1/16/2020 9:03,12:33,,23:59,3.0258126,101.6154648,OK,DL
3696,PJP2,B,mthaslim,47110,D,DOX,D,1/16/2020 9:03,12:36,,23:59,3.0262425,101.6158026,OK,DL
3697,PJP2,B,mthaslim,47100,D,WPX,P,1/16/2020 9:03,12:40,,23:59,3.0249656,101.6190406,OK,DL
3698,PJP2,B,mthaslim,47100,D,WPX,P,1/16/2020 9:04,12:48,,23:59,3.0240782,101.6162541,OK,DL
3699,PJP2,B,mthaslim,47100,D,DOM,N,1/15/2020 22:35,12:52,,23:59,3.0223023,101.6155716,OK,DL
3700,PJP2,B,mthaslim,47100,D,DOX,D,1/16/2020 9:03,12:57,,23:59,3.0232838,101.6182338,OK,DL
3701,PJP2,B,mthaslim,47160,D,WPX,P,1/16/2020 9:04,13:08,,23:59,3.0302425,101.6157836,OK,DL
3702,PJP2,B,mthaslim,47160,D,DOX,D,1/16/2020 9:03,13:11,,23:59,3.0302425,101.6157836,OK,DL
3703,PJP2,B,mthaslim,47160,D,WPX,P,1/16/2020 6:03,13:19,,23:59,3.0313415,101.6170844,OK,DL
3704,PJP2,B,mthaslim,47160,D,WPX,P,1/16/2020 9:04,13:20,,23:59,3.0313415,101.6170844,OK,DL
3705,PJP2,B,mthaslim,47100,D,WPX,P,1/16/2020 9:03,13:24,,23:59,3.0313415,101.6170844,OK,DL
3706,PJP2,B,mthaslim,47160,D,DOX,D,1/16/2020 9:03,13:29,,23:59,3.031786,101.6172534,OK,DL
3707,PJP2,B,mthaslim,47100,D,XPD,X,1/16/2020 9:03,13:47,,23:59,3.0423024,101.6316281,OK,DL
3709,PJP2,B,mthaslim,47100,D,WPX,P,1/16/2020 13:08,14:48,,23:59,3.0406402,101.6220114,OK,DL
3710,PJP2,B,mthaslim,47170,D,WPX,P,1/16/2020 13:08,14:54,,23:59,3.046468,101.622762,OK,DL
3712,PJP2,B,mthaslim,47170,D,WPX,P,1/16/2020 9:04,15:17,,23:59,3.0460008,101.6221657,OK,DL
3717,PJP2,B,mthaslim,47100,D,BBX,B,,16:08,,23:59,3.0275487,101.6152545,OK,DL
3718,PJP2,B,mthaslim,47100,D,DOX,D,1/16/2020 9:03,16:10,,23:59,3.0275487,101.6152545,OK,DL
3719,PJP2,B,mthaslim,47100,D,DOX,D,1/16/2020 9:04,16:13,,23:59,3.0275487,101.6152545,OK,DL
3721,PJP2,B,mthaslim,47160,D,WPX,P,1/16/2020 1:32,16:24,,23:59,3.031888,101.6185674,OK,DL
3722,PJP2,B,mthaslim,47160,D,DOM,N,1/15/2020 0:15,16:32,,23:59,3.0320246,101.6161246,OK,DL
3723,PJP2,B,mthaslim,47160,D,DOM,N,1/16/2020 13:08,16:39,,23:59,3.0293439,101.6158046,OK,DL
3724,PJP2,B,mthaslim,47100,D,DOX,D,1/16/2020 9:03,16:49,,23:59,3.0238589,101.6171287,OK,DL
3728,PJP2,B,mthaslim,47100,D,WPX,P,1/16/2020 9:04,17:05,,23:59,3.0251946,101.6225825,OK,DL
3729,PJP2,B,mthaslim,47100,D,WPX,P,1/16/2020 6:03,17:10,,23:59,3.0221888,101.6238819,OK,DL
3730,PJP2,B,mthaslim,47100,D,DOM,N,1/16/2020 1:41,17:12,,23:59,3.0221888,101.6238819,OK,DL
3732,PJP2,B,mthaslim,47100,D,XEP,8,1/16/2020 9:03,17:27,,23:59,3.0174547,101.6265552,OK,DL
3735,PJP3,B,mojus,47100,D,DOX,D,1/16/2020 9:03,10:47,,23:59,3.0244994,101.601699,OK,DL
3736,PJP3,B,mojus,47100,D,DOX,D,1/16/2020 9:03,10:51,,23:59,3.0255105,101.6041229,OK,DL
3737,PJP3,B,mojus,47100,D,DOX,D,1/16/2020 9:03,10:53,,23:59,3.0254874,101.6041121,OK,DL
3738,PJP3,B,mojus,47100,D,WPX,P,1/16/2020 6:03,11:00,,23:59,3.0258476,101.6016635,OK,DL
3739,PJP3,B,mojus,47160,D,WPX,P,1/16/2020 9:04,11:05,,23:59,3.0360552,101.6027364,OK,DL
3740,PJP3,B,mojus,47160,D,WPX,P,1/16/2020 9:04,11:11,,23:59,3.0282779,101.6022915,OK,DL
3741,PJP3,B,mojus,47100,D,DOM,N,1/15/2020 21:47,11:17,,23:59,3.0290991,101.6043134,OK,DL
3742,PJP3,B,mojus,47160,D,DOM,N,1/15/2020 22:35,11:21,,23:59,3.0290499,101.6042959,OK,DL
3743,PJP3,B,mojus,47160,D,WPX,P,1/16/2020 6:03,11:28,,23:59,3.0283107,101.6038356,OK,DL
3744,PJP3,B,mojus,47160,D,WPX,P,1/15/2020 8:48,11:32,,23:59,3.0281841,101.6057466,OK,DL
3745,PJP3,B,mojus,47100,D,DOX,D,1/16/2020 9:03,11:36,,23:59,3.0248515,101.6059283,OK,DL
3746,PJP3,B,mojus,47100,D,WPX,P,1/16/2020 9:04,11:41,,23:59,3.0222791,101.6087767,OK,DL
3747,PJP3,B,mojus,47100,D,DOM,N,1/16/2020 0:04,11:44,,23:59,3.0216436,101.6125854,OK,DL
3748,PJP3,B,mojus,47160,D,WPX,P,1/16/2020 9:04,11:46,,23:59,3.0232422,101.612528,OK,DL
3749,PJP3,B,mojus,47100,D,DOX,D,1/16/2020 9:04,11:47,,23:59,3.0234852,101.6123341,OK,DL
3750,PJP3,B,mojus,47100,D,XPD,X,1/16/2020 9:03,11:52,,23:59,3.0255284,101.6123231,OK,DL
3751,PJP3,B,mojus,47100,D,DOX,D,1/16/2020 9:03,11:53,,23:59,3.0284495,101.6126593,OK,DL
3752,PJP3,B,mojus,47100,D,DOX,D,1/16/2020 9:03,11:56,,23:59,3.0274259,101.6111046,OK,DL
3753,PJP3,B,mojus,47160,D,WPX,P,1/16/2020 9:03,12:05,,23:59,3.0350544,101.6100207,OK,DL
3754,PJP3,B,mojus,47100,D,DOX,D,1/16/2020 9:03,12:24,,23:59,3.0032792,101.6078537,OK,DL
3755,PJP3,B,mojus,47100,D,WPX,P,1/16/2020 9:03,12:27,,23:59,3.0014389,101.6091519,OK,DL
3756,PJP3,B,mojus,47100,D,DOM,N,1/15/2020 22:35,12:30,,23:59,3.0004778,101.6069035,OK,DL
3757,PJP3,B,mojus,47140,D,DOX,D,1/16/2020 9:03,12:32,,23:59,3.0009321,101.6089619,OK,DL
3758,PJP3,B,mojus,47140,D,WPX,P,1/16/2020 9:18,12:38,,23:59,2.994385,101.6105263,OK,DL
3759,PJP3,B,mojus,47100,D,BBX,B,,12:42,,23:59,2.9923758,101.6107261,OK,DL
3760,PJP3,B,mojus,47100,D,WPX,P,1/16/2020 9:03,12:45,,23:59,2.9944028,101.6093981,OK,DL
3761,PJP3,B,mojus,47150,D,DOX,D,1/16/2020 9:03,12:55,,23:59,2.9993667,101.5960362,OK,DL
3762,PJP3,B,mojus,47100,D,DOM,N,1/15/2020 21:51,13:01,,23:59,2.9999998,101.5951078,OK,DL
3763,PJP3,B,mojus,47150,D,BBX,B,,13:11,,23:59,2.9836846,101.5943365,OK,DL
3764,PJP3,B,mojus,47150,D,WPX,P,1/16/2020 9:03,13:17,,23:59,2.9830652,101.5939999,OK,DL
3765,PJP3,B,mojus,47150,D,DOX,D,1/16/2020 9:03,13:27,,23:59,2.9878318,101.5941805,OK,DL
3766,PJP3,B,mojus,47150,D,WPX,P,1/16/2020 1:30,13:42,,23:59,3.0119582,101.6080951,OK,DL
3767,PJP3,B,mojus,47100,D,WPX,P,1/16/2020 9:03,13:47,,23:59,3.0160119,101.6073491,OK,DL
3768,PJP3,B,mojus,47100,D,WPX,P,1/16/2020 9:04,13:54,,23:59,3.0145695,101.5979513,OK,DL
3770,PJP3,B,mojus,47100,D,DOX,D,1/16/2020 9:03,14:23,,23:59,3.0418512,101.6179102,OK,DL
3771,PJP3,B,mojus,47170,D,DOX,D,1/16/2020 9:03,14:28,,23:59,3.0430476,101.6179408,OK,DL
3772,PJP3,B,mojus,47170,D,WPX,P,1/16/2020 1:26,14:38,,23:59,3.0466332,101.6184713,OK,DL
3773,PJP3,B,mojus,47140,P,,,,15:32,15:00,16:30,2.9905828,101.6172642,FP,FP
3777,PJP3,B,mojus,47100,D,WPX,P,1/15/2020 1:13,16:01,,23:59,3.0233741,101.6121308,OK,DL
3781,PJP4,B,virajoo,47110,D,WPX,P,1/16/2020 4:20,11:02,,23:59,2.9824042,101.646188,OK,DL
3782,PJP4,B,virajoo,47110,D,JBX,J,1/16/2020 9:04,11:04,,23:59,2.982095,101.6454286,OK,DL
3783,PJP4,B,virajoo,47110,D,WPX,P,1/16/2020 9:04,11:06,,23:59,2.9819086,101.6455895,OK,DL
3784,PJP4,B,virajoo,47110,D,WPX,P,1/16/2020 4:20,11:09,,23:59,2.9813948,101.6461916,OK,DL
3785,PJP4,B,virajoo,47110,D,DOM,N,1/16/2020 1:51,11:21,,23:59,2.9726942,101.6548825,OK,DL
3786,PJP4,B,virajoo,47110,D,DOX,D,1/16/2020 9:03,11:27,,23:59,2.9719923,101.6506736,OK,DL
3787,PJP4,B,virajoo,47120,D,DOX,D,1/16/2020 9:04,11:35,,23:59,2.9817438,101.6331829,OK,DL
3788,PJP4,B,virajoo,47120,D,WPX,P,1/16/2020 9:04,11:38,,23:59,2.977448,101.6297905,OK,DL
3789,PJP4,B,virajoo,47120,D,WPX,P,1/16/2020 9:03,11:42,,23:59,2.9848692,101.6284858,OK,DL
3790,PJP4,B,virajoo,47100,D,DOX,D,1/16/2020 9:04,11:46,,23:59,2.9832991,101.626218,OK,DL
3791,PJP4,B,virajoo,47100,D,DOX,D,1/16/2020 9:04,11:47,,23:59,2.9813861,101.6246349,OK,DL
3792,PJP4,B,virajoo,47100,D,WPX,P,1/16/2020 9:18,11:53,,23:59,2.9844537,101.6238032,OK,DL
3793,PJP4,B,virajoo,47100,D,WPX,P,1/16/2020 9:04,11:54,,23:59,2.9843843,101.6240506,OK,DL
3794,PJP4,B,virajoo,47100,D,WPX,P,1/16/2020 9:03,11:56,,23:59,2.9835585,101.6222601,OK,DL
3795,PJP4,B,virajoo,47120,D,WPX,P,1/16/2020 1:30,12:04,,23:59,2.983688,101.6214986,OK,DL
3796,PJP4,B,virajoo,47120,D,DOX,D,1/16/2020 9:03,12:08,,23:59,2.9841218,101.6217912,OK,DL
3797,PJP4,B,virajoo,47100,D,WPX,P,1/16/2020 0:38,12:14,,23:59,2.9850508,101.6204364,OK,DL
3798,PJP4,B,virajoo,47120,D,WPX,P,1/16/2020 9:03,12:22,,23:59,2.9706975,101.6105171,OK,DL
3799,PJP4,B,virajoo,47100,D,DOX,D,1/16/2020 9:03,12:26,,23:59,2.9736738,101.6114036,OK,DL
3800,PJP4,B,virajoo,47120,D,DOX,D,1/16/2020 9:04,12:31,,23:59,2.9722073,101.6076626,OK,DL
3801,PJP4,B,virajoo,47120,D,DOX,D,1/16/2020 9:03,12:35,,23:59,2.9712616,101.6083833,OK,DL
3802,PJP4,B,virajoo,47100,D,DOM,N,1/15/2020 22:35,12:40,,23:59,2.9682406,101.6059737,OK,DL
3804,PJP4,B,virajoo,47130,D,WPX,P,1/16/2020 9:04,12:53,,23:59,2.9597785,101.598209,OK,DL
3805,PJP4,B,virajoo,47100,D,DOX,D,1/15/2020 8:49,13:06,,23:59,2.93581,101.6128124,OK,DL
3806,PJP4,B,virajoo,47130,D,WPX,P,1/16/2020 9:04,13:13,,23:59,2.9383662,101.6017767,OK,DL
3807,PJP4,B,virajoo,47100,D,WPX,P,1/16/2020 9:04,13:27,,23:59,2.9781586,101.6109626,OK,DL
3808,PJP4,B,virajoo,47100,D,WPX,P,1/16/2020 9:18,13:31,,23:59,2.978946,101.6033091,OK,DL
3809,PJP4,B,virajoo,47130,D,WPX,P,1/16/2020 9:04,13:46,,23:59,2.9632236,101.5816087,OK,DL
3811,PJP4,B,virajoo,47100,D,DOX,D,1/16/2020 9:03,13:57,,23:59,2.9725254,101.583381,OK,DL
3812,PJP4,B,virajoo,47100,D,WPX,P,1/12/2020 12:31,14:01,,23:59,2.9700567,101.5819192,OK,DL
3813,PJP4,B,virajoo,47130,D,DOX,D,1/16/2020 9:04,14:09,,23:59,2.9745016,101.5753702,OK,DL
3814,PJP4,B,virajoo,47130,D,WPX,P,1/16/2020 9:04,14:12,,23:59,2.9721061,101.5762647,OK,DL
3815,PJP4,B,virajoo,47130,D,WPX,P,1/16/2020 9:04,14:21,,23:59,2.975667,101.576641,OK,DL
3816,PJP4,B,virajoo,47120,D,DOX,D,1/16/2020 9:03,15:11,,23:59,2.9566539,101.6509899,OK,DL
3818,PJP4,B,virajoo,47130,D,WPX,P,1/16/2020 9:04,15:46,,23:59,2.9734677,101.6362974,OK,DL
3826,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 6:03,10:46,,23:59,3.0153714,101.6108881,OK,DL
3827,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 9:04,10:49,,23:59,3.0171019,101.6108916,OK,DL
3828,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 9:04,10:51,,23:59,3.0183243,101.6117668,OK,DL
3829,PJP5,B,mderaman,47100,D,DOM,N,1/15/2020 21:47,10:54,,23:59,3.0160679,101.6117428,OK,DL
3830,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 9:04,11:02,,23:59,3.016021,101.6137922,OK,DL
3831,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 9:03,11:10,,23:59,3.0156234,101.6147569,OK,DL
3832,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 9:04,11:13,,23:59,3.0156225,101.6149225,OK,DL
3833,PJP5,B,mderaman,47100,D,DOM,N,1/16/2020 0:06,11:22,,23:59,3.0160485,101.6167516,OK,DL
3834,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 9:04,11:26,,23:59,3.015577,101.6177039,OK,DL
3835,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 9:04,11:28,,23:59,3.0146363,101.6173211,OK,DL
3836,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 0:42,11:37,,23:59,3.0141624,101.6164904,OK,DL
3837,PJP5,B,mderaman,47100,D,DOM,N,1/15/2020 22:35,11:43,,23:59,3.0129976,101.6165086,OK,DL
3838,PJP5,B,mderaman,47100,D,DOM,N,1/15/2020 21:46,11:47,,23:59,3.0127207,101.6155712,OK,DL
3840,PJP5,B,mderaman,47100,D,DOM,N,1/16/2020 0:24,11:50,,23:59,3.0118995,101.6161183,OK,DL
3841,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 9:04,11:52,,23:59,3.0119542,101.617262,OK,DL
3842,PJP5,B,mderaman,47100,D,DOX,D,1/16/2020 9:03,11:55,,23:59,3.0118836,101.6173015,OK,DL
3843,PJP5,B,mderaman,47100,D,DOX,D,1/16/2020 9:03,11:58,,23:59,3.0083198,101.6193598,OK,DL
3844,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 6:03,12:06,,23:59,3.0080078,101.6221491,OK,DL
3845,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 9:04,12:19,,23:59,3.0051395,101.6182804,OK,DL
3846,PJP5,B,mderaman,47100,D,DOM,N,1/15/2020 22:35,12:24,,23:59,3.0073829,101.6157744,OK,DL
3847,PJP5,B,mderaman,47100,D,DOM,N,1/15/2020 22:35,12:28,,23:59,3.0061177,101.6118927,OK,DL
3848,PJP5,B,mderaman,47160,D,WPX,P,1/15/2020 8:51,12:33,,23:59,3.0086361,101.6129442,OK,DL
3849,PJP5,B,mderaman,47100,D,DOX,D,1/16/2020 9:04,12:35,,23:59,3.0084039,101.6121373,OK,DL
3850,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 9:03,12:40,,23:59,3.0096704,101.6116149,OK,DL
3851,PJP5,B,mderaman,47100,D,DOX,D,1/16/2020 9:03,12:42,,23:59,3.0099494,101.61168,OK,DL
3852,PJP5,B,mderaman,47100,D,WPX,P,1/14/2020 9:08,12:59,,23:59,2.9998857,101.6200649,OK,DL
3853,PJP5,B,mderaman,47100,D,DOX,D,1/16/2020 9:03,13:25,,23:59,2.9884851,101.6258831,OK,DL
3854,PJP5,B,mderaman,47100,D,WPX,P,1/16/2020 9:03,13:36,,23:59,2.9883048,101.6264278,OK,DL
3860,PJP5,B,mderaman,47100,P,,,,16:06,14:45,16:30,3.0117111,101.6199688,FP,FP
3872,PJR1,B,fazwahab,47301,D,WPX,P,1/15/2020 8:51,11:02,,23:59,3.1110256,101.5809904,OK,DL
3873,PJR1,B,fazwahab,47301,D,DOX,D,1/15/2020 21:19,11:10,,23:59,3.1111995,101.5824004,OK,DL
3874,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:04,11:18,,23:59,3.1111995,101.5824004,OK,DL
3875,PJR1,B,fazwahab,47301,D,DOX,D,1/16/2020 9:03,11:24,,23:59,3.1112559,101.5843607,OK,DL
3876,PJR1,B,fazwahab,47301,D,DOX,D,1/16/2020 9:04,11:24,,23:59,3.1117189,101.5837101,OK,DL
3877,PJR1,B,fazwahab,47301,D,DOM,N,1/15/2020 22:25,11:26,,23:59,3.1109548,101.5842456,OK,DL
3878,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:04,11:28,,23:59,3.1106723,101.5842593,OK,DL
3880,PJR1,B,fazwahab,47301,D,DOX,D,1/16/2020 9:04,11:30,,23:59,3.1100979,101.5833797,OK,DL
3881,PJR1,B,fazwahab,47301,D,DOM,N,1/15/2020 22:25,11:32,,23:59,3.1103341,101.5830342,OK,DL
3882,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:04,11:36,,23:59,3.1126338,101.5784775,OK,DL
3883,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:04,11:41,,23:59,3.1142682,101.5777654,OK,DL
3884,PJR1,B,fazwahab,47301,D,DOX,D,1/16/2020 9:03,11:45,,23:59,3.1142682,101.5777654,OK,DL
3885,PJR1,B,fazwahab,47301,D,DOM,N,1/15/2020 22:35,11:49,,23:59,3.1136019,101.5756997,OK,DL
3886,PJR1,B,fazwahab,47301,D,DOX,D,1/16/2020 9:03,11:54,,23:59,3.1123606,101.5770985,OK,DL
3887,PJR1,B,fazwahab,47300,D,BBX,B,,12:03,,23:59,3.1112315,101.5802564,OK,DL
3888,PJR1,B,fazwahab,47301,D,DOM,N,1/15/2020 22:35,12:10,,23:59,3.1151169,101.5748375,OK,DL
3889,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 6:03,12:15,,23:59,3.1139536,101.5750228,OK,DL
3890,PJR1,B,fazwahab,47301,D,WPX,P,1/15/2020 1:37,12:21,,23:59,3.1130265,101.5754601,OK,DL
3891,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 1:32,12:24,,23:59,3.1130803,101.5753598,OK,DL
3892,PJR1,B,fazwahab,47301,D,DOX,D,1/16/2020 9:03,12:29,,23:59,3.1126194,101.5749534,OK,DL
3894,PJR1,B,fazwahab,47301,D,DOX,D,1/16/2020 9:03,12:36,,23:59,3.1141621,101.5737186,OK,DL
3895,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:04,12:37,,23:59,3.1142114,101.5738417,OK,DL
3896,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:04,12:39,,23:59,3.1142114,101.5738417,OK,DL
3897,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:04,12:44,,23:59,3.1134943,101.5733683,OK,DL
3898,PJR1,B,fazwahab,47301,D,DOX,D,1/16/2020 9:03,12:59,,23:59,3.114995,101.5702533,OK,DL
3901,PJR1,B,fazwahab,47301,D,DOM,N,1/15/2020 21:50,13:18,,23:59,3.1149958,101.569533,OK,DL
3902,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:03,13:47,,23:59,3.1180838,101.5723153,OK,DL
3903,PJR1,B,fazwahab,47200,D,DOX,D,1/16/2020 9:03,13:52,,23:59,3.1187277,101.5744464,OK,DL
3904,PJR1,B,fazwahab,47200,D,WPX,P,1/16/2020 9:03,13:54,,23:59,3.1192402,101.5739216,OK,DL
3905,PJR1,B,fazwahab,46050,D,WPX,P,1/16/2020 9:04,13:59,,23:59,3.1208607,101.5711169,OK,DL
3906,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:03,14:03,,23:59,3.1205235,101.5749692,OK,DL
3907,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:03,14:05,,23:59,3.1201701,101.575956,OK,DL
3908,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:04,14:11,,23:59,3.1169661,101.5796495,OK,DL
3909,PJR1,B,fazwahab,47301,D,DOM,N,1/15/2020 22:05,14:18,,23:59,3.1208048,101.5777526,OK,DL
3910,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:03,14:29,,23:59,3.122755,101.5766735,OK,DL
3911,PJR1,B,fazwahab,47301,D,BBX,B,,14:33,,23:59,3.1234644,101.5745467,OK,DL
3912,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:04,14:34,,23:59,3.123501,101.5745203,OK,DL
3913,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:03,14:39,,23:59,3.1264062,101.5781114,OK,DL
3915,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:04,14:57,,23:59,3.1158348,101.568139,OK,DL
3917,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 9:04,15:15,,23:59,3.1108515,101.5853776,OK,DL
3918,PJR1,B,fazwahab,47200,D,WPX,P,1/16/2020 9:18,15:45,,23:59,3.1218375,101.5720855,OK,DL
3923,PJR1,B,fazwahab,47301,D,WPX,P,1/16/2020 13:08,16:05,,23:59,3.1131461,101.5752358,OK,DL
3927,PJR1,B,fazwahab,47301,D,DOM,N,1/15/2020 21:47,16:33,,23:59,3.1147531,101.5723222,OK,DL
3933,PJR1,B,fazwahab,47301,P,,,,17:15,12:45,16:30,3.113009,101.5760748,FP,FP
3935,PJR1,B,fazwahab,47301,P,,,,17:15,16:30,17:30,3.113009,101.5760748,FP,FP
3942,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 6:03,10:48,,23:59,3.1091685,101.5789752,OK,DL
3943,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 9:04,10:56,,23:59,3.1078122,101.5801955,OK,DL
3944,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 1:30,11:09,,23:59,3.1077682,101.5817712,OK,DL
3945,PJR2,B,mnasarid,40150,D,DOX,D,1/16/2020 9:03,11:15,,23:59,3.1081216,101.5826009,OK,DL
3946,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 9:18,11:25,,23:59,3.1075705,101.584123,OK,DL
3947,PJR2,B,mnasarid,40150,D,DOX,D,1/16/2020 9:04,11:28,,23:59,3.1075721,101.5841019,OK,DL
3949,PJR2,B,mnasarid,40100,D,WPX,P,1/14/2020 9:05,11:35,,23:59,3.1076058,101.5841775,OK,DL
3950,PJR2,B,mnasarid,40150,D,DOX,D,1/16/2020 9:03,11:40,,23:59,3.1025085,101.5840371,OK,DL
3952,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 9:04,11:46,,23:59,3.103762,101.5857618,OK,DL
3953,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 9:03,11:49,,23:59,3.1069526,101.5810613,OK,DL
3954,PJR2,B,mnasarid,40150,D,DOM,N,1/15/2020 22:35,11:55,,23:59,3.1104657,101.5741248,OK,DL
3955,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 1:33,11:59,,23:59,3.110434,101.5740018,OK,DL
3956,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 9:04,12:08,,23:59,3.1126686,101.568767,OK,DL
3957,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 9:04,12:10,,23:59,3.1119113,101.5686157,OK,DL
3958,PJR2,B,mnasarid,40150,D,BBX,B,,12:20,,23:59,3.1114212,101.5713975,OK,DL
3959,PJR2,B,mnasarid,47200,D,WPX,P,1/16/2020 9:04,12:27,,23:59,3.1239035,101.5595598,OK,DL
3960,PJR2,B,mnasarid,47200,D,DOM,N,1/15/2020 21:50,12:32,,23:59,3.1290606,101.55632,OK,DL
3961,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 9:04,12:38,,23:59,3.1404834,101.5467265,OK,DL
3962,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 9:04,12:47,,23:59,3.1328186,101.5446159,OK,DL
3963,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 9:03,12:52,,23:59,3.1312598,101.5446137,OK,DL
3964,PJR2,B,mnasarid,40150,D,DOX,D,1/16/2020 9:03,12:56,,23:59,3.1332738,101.5418674,OK,DL
3965,PJR2,B,mnasarid,40150,D,WPX,P,1/16/2020 9:04,13:00,,23:59,3.1410747,101.5378111,OK,DL
3966,PJR2,B,mnasarid,40150,D,DOX,D,1/16/2020 9:04,13:04,,23:59,3.1477062,101.5303425,OK,DL
3967,PJR2,B,mnasarid,40150,D,DOX,D,1/16/2020 9:03,13:12,,23:59,3.1395125,101.5322434,OK,DL
3968,PJR2,B,mnasarid,40150,D,DOX,D,1/16/2020 9:03,13:20,,23:59,3.1333865,101.5297641,OK,DL
3969,PJR2,B,mnasarid,40150,D,BBX,B,1/16/2020 0:52,13:23,,23:59,3.1327186,101.5289816,OK,DL
3970,PJR2,B,mnasarid,40150,D,DOX,D,1/16/2020 9:03,13:26,,23:59,3.1283527,101.5330203,OK,DL
3971,PJR2,B,mnasarid,40150,D,DOX,D,1/16/2020 9:03,13:31,,23:59,3.1294378,101.5275124,OK,DL
