,Unnamed: 0,PUD Rte,PUD Cycle,Courier id,zip,Act Base,Prod Grp,Prod Code,AR dtm,Act Tm,Open,Closed,lat,lgtd,Act Ckpt Code,PuD Type
2369,3510,PJM8,B,absamian,52200,D,DOM,N,2020-01-15 22:35:00,12:56,,23:59,3.1868845,101.6280122,OK,DL
2371,3520,PJM8,B,absamian,52200,D,WPX,P,2020-01-16 09:04:00,15:27,,23:59,3.1898396,101.62088349999999,OK,DL
2372,3521,PJM8,B,absamian,52200,D,DOX,D,2020-01-16 09:03:00,15:30,,23:59,3.1854598,101.6206248,OK,DL
2374,3523,PJM8,B,absamian,52200,D,WPX,P,2020-01-16 09:04:00,15:36,,23:59,3.181036,101.62114229999999,OK,DL
2375,3524,PJM8,B,absamian,52200,D,WPX,P,2020-01-16 09:04:00,15:38,,23:59,3.1824103999999998,101.6192963,OK,DL
2376,3525,PJM8,B,absamian,52200,D,WPX,P,2020-01-16 09:04:00,15:40,,23:59,3.1839798,101.6225848,OK,DL
2377,3527,PJM8,B,absamian,52200,D,WPX,P,2020-01-16 09:03:00,15:59,,23:59,3.1857637000000003,101.62574120000001,OK,DL
2378,3528,PJM8,B,absamian,52200,D,WPX,P,2020-01-16 09:04:00,16:03,,23:59,3.1841596,101.6278324,OK,DL
2379,3529,PJM8,B,absamian,52200,D,WPX,P,2020-01-16 09:03:00,16:06,,23:59,3.1843898,101.62611820000001,OK,DL
2383,3533,PJM8,B,absamian,52200,D,WPX,P,2020-01-16 09:04:00,16:30,,23:59,3.1855147,101.6370642,OK,DL
2384,3534,PJM8,B,absamian,52200,D,WPX,P,2020-01-16 09:04:00,16:37,,23:59,3.18309,101.6385059,OK,DL
2385,3535,PJM8,B,absamian,52200,D,WPX,P,2020-01-16 09:03:00,16:39,,23:59,3.1839743,101.6391715,OK,DL
2387,3537,PJM8,B,absamian,52200,D,WPX,P,2020-01-16 09:04:00,16:59,,23:59,3.1842991,101.62428390000001,OK,DL
2388,3543,PJM9,B,mohamisa,43650,D,WPX,P,2020-01-16 09:03:00,11:10,,23:59,2.9758647000000003,101.74736750000001,OK,DL
2389,3544,PJM9,B,mohamisa,43650,D,DOX,D,2020-01-16 09:03:00,11:14,,23:59,2.9736648999999997,101.7464636,OK,DL
2390,3545,PJM9,B,mohamisa,43650,D,WPX,P,2020-01-16 09:04:00,11:18,,23:59,2.9719876,101.7467695,OK,DL
2391,3546,PJM9,B,mohamisa,43650,D,DOM,N,2020-01-16 00:12:00,11:23,,23:59,2.9707658,101.7489638,OK,DL
2392,3547,PJM9,B,mohamisa,43650,D,DOM,N,2020-01-15 21:46:00,11:27,,23:59,2.9705182,101.74835859999999,OK,DL
2393,3548,PJM9,B,mohamisa,43650,D,DOM,N,2020-01-15 21:47:00,11:30,,23:59,2.9685624,101.74814520000001,OK,DL
2394,3549,PJM9,B,mohamisa,43650,D,WPX,P,2020-01-16 06:03:00,11:43,,23:59,2.9684283,101.74661979999999,OK,DL
2395,3550,PJM9,B,mohamisa,43650,D,TDY,Y,2020-01-16 00:52:00,11:47,,12:00,2.9704493999999997,101.74562979999999,OK,DL
2396,3551,PJM9,B,mohamisa,43650,D,DOX,D,2020-01-16 09:03:00,11:53,,23:59,2.9791772,101.7454402,OK,DL
2397,3552,PJM9,B,mohamisa,43650,D,WPX,P,2020-01-16 09:04:00,12:03,,23:59,2.9628424,101.75033979999999,OK,DL
2398,3553,PJM9,B,mohamisa,43650,D,WPX,P,2020-01-16 04:20:00,12:11,,23:59,2.9594556,101.7484528,OK,DL
2399,3554,PJM9,B,mohamisa,43650,D,DOM,N,2020-01-15 22:35:00,12:18,,23:59,2.9660382000000003,101.7469061,OK,DL
2400,3555,PJM9,B,mohamisa,43650,D,DOX,D,2020-01-16 09:04:00,12:26,,23:59,2.9609547000000003,101.7558588,OK,DL
2401,3557,PJM9,B,mohamisa,43000,D,WPX,P,2020-01-16 09:04:00,12:49,,23:59,2.9785279,101.7733066,OK,DL
2402,3558,PJM9,B,mohamisa,43000,D,XPD,X,2020-01-16 09:03:00,13:01,,23:59,2.9475287999999997,101.778644,OK,DL
2403,3560,PJM9,B,mohamisa,43000,D,WPX,P,2020-01-16 09:03:00,13:31,,23:59,2.9593872,101.80166559999999,OK,DL
2404,3561,PJM9,B,mohamisa,43000,D,DOX,D,2020-01-16 09:03:00,13:55,,23:59,2.9716681,101.80814709999999,OK,DL
2405,3562,PJM9,B,mohamisa,43000,D,WPX,P,2020-01-16 01:44:00,14:06,,23:59,2.9752082000000004,101.793802,OK,DL
2406,3563,PJM9,B,mohamisa,43000,D,WPX,P,2020-01-16 09:04:00,14:15,,23:59,2.9784285,101.76019140000001,OK,DL
2408,3567,PJM9,B,mohamisa,43650,D,WPX,P,2020-01-16 04:20:00,16:17,,23:59,2.9808774,101.7462816,OK,DL
2414,3580,PJMA,B,amohdali,43000,D,DOX,D,2020-01-16 09:03:00,11:10,,23:59,2.9869868,101.74965340000001,OK,DL
2415,3581,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:04:00,11:21,,23:59,2.9901575,101.7464692,OK,DL
2416,3582,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:04:00,11:34,,23:59,2.987485,101.7457452,OK,DL
2417,3583,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:04:00,11:39,,23:59,2.9870572999999996,101.7584192,OK,DL
2418,3584,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:04:00,11:51,,23:59,2.9783801,101.7601196,OK,DL
2419,3585,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:03:00,12:17,,23:59,2.9981051,101.756757,OK,DL
2420,3586,PJMA,B,amohdali,43000,D,DOX,D,2020-01-16 00:51:00,12:28,,23:59,2.9997941000000004,101.7631291,OK,DL
2421,3589,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 06:03:00,12:49,,23:59,3.0008188,101.7668853,OK,DL
2422,3590,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:04:00,12:56,,23:59,3.0060837000000005,101.7611375,OK,DL
2423,3591,PJMA,B,amohdali,43000,D,DOX,D,2020-01-16 09:03:00,12:58,,23:59,3.0059041,101.76111259999999,OK,DL
2424,3592,PJMA,B,amohdali,43000,D,DOX,D,2020-01-16 09:03:00,13:03,,23:59,3.0057772999999997,101.76236970000001,OK,DL
2425,3593,PJMA,B,amohdali,43000,D,DOX,D,2020-01-16 09:03:00,13:11,,23:59,2.9969653,101.7722887,OK,DL
2426,3594,PJMA,B,amohdali,43000,D,DOX,D,2020-01-16 09:03:00,13:16,,23:59,2.9983922,101.7738871,OK,DL
2428,3596,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:04:00,13:39,,23:59,2.9854362,101.806197,OK,DL
2429,3599,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:03:00,14:19,,23:59,3.0036308,101.8021816,OK,DL
2430,3600,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:04:00,14:29,,23:59,3.0170706000000003,101.79458659999999,OK,DL
2431,3601,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:03:00,14:31,,23:59,3.0143761000000002,101.7938321,OK,DL
2432,3602,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:04:00,14:45,,23:59,2.9814551,101.8100537,OK,DL
2433,3604,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:04:00,15:04,,23:59,2.9851202000000003,101.8180996,OK,DL
2434,3605,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:04:00,15:13,,23:59,2.9893571,101.81585390000001,OK,DL
2435,3606,PJMA,B,amohdali,43000,D,DOX,D,2020-01-16 09:03:00,15:28,,23:59,2.9909575,101.8003482,OK,DL
2437,3609,PJMA,B,amohdali,43000,D,DOX,D,2020-01-16 09:04:00,16:01,,23:59,2.992139,101.7913692,OK,DL
2438,3613,PJMA,B,amohdali,43000,D,WPX,P,2020-01-16 09:04:00,16:27,,23:59,2.9923943,101.78680229999999,OK,DL
2439,3616,PJMA,B,amohdali,50000,D,WPX,P,2020-01-16 01:49:00,17:05,,23:59,2.9981769,101.7682242,OK,DL
2440,3619,PJMA,B,amohdali,43000,D,WPX,P,2020-01-15 01:34:00,17:55,,23:59,2.9764116,101.81937669999999,OK,DL
2441,3622,PJP1,B,mjeyandr,47180,D,DOX,D,2020-01-16 09:03:00,10:51,,23:59,3.054982,101.65609599999999,OK,DL
2442,3623,PJP1,B,mjeyandr,47180,D,WPX,P,2020-01-16 09:04:00,10:55,,23:59,3.0555258999999997,101.65729870000001,OK,DL
2443,3624,PJP1,B,mjeyandr,47180,D,DOM,N,2020-01-15 21:49:00,10:59,,23:59,3.0539587000000004,101.6535355,OK,DL
2444,3625,PJP1,B,mjeyandr,47100,D,DOX,D,2020-01-16 09:03:00,11:02,,23:59,3.0531238,101.6509365,OK,DL
2445,3626,PJP1,B,mjeyandr,47180,D,WPX,P,2020-01-16 09:04:00,11:10,,23:59,3.0530183999999996,101.637187,OK,DL
2446,3627,PJP1,B,mjeyandr,47190,D,WPX,P,2020-01-16 09:03:00,11:16,,23:59,3.0558063,101.6341271,OK,DL
2447,3628,PJP1,B,mjeyandr,47100,D,WPX,P,2020-01-16 01:30:00,11:22,,23:59,3.0565085,101.63009890000001,OK,DL
2448,3629,PJP1,B,mjeyandr,47100,D,WPX,P,2020-01-16 06:03:00,11:30,,23:59,3.0515671,101.6195438,OK,DL
2449,3630,PJP1,B,mjeyandr,47100,D,DOX,D,2020-01-16 09:03:00,11:33,,23:59,3.0519244999999997,101.6213145,OK,DL
2450,3631,PJP1,B,mjeyandr,47180,D,DOM,N,2020-01-16 00:20:00,11:47,,23:59,3.0528201,101.65407909999999,OK,DL
2451,3632,PJP1,B,mjeyandr,47100,D,DOX,D,2020-01-16 09:03:00,11:51,,23:59,3.0527075,101.65339370000001,OK,DL
2452,3633,PJP1,B,mjeyandr,47180,D,WPX,P,2020-01-16 09:04:00,11:58,,23:59,3.0413551,101.6643164,OK,DL
2453,3635,PJP1,B,mjeyandr,47180,D,WPX,P,2020-01-16 09:04:00,12:10,,23:59,3.0292435,101.6712245,OK,DL
2454,3636,PJP1,B,mjeyandr,47180,D,DOX,D,2020-01-16 09:03:00,12:18,,23:59,3.0216156,101.66919490000001,OK,DL
2455,3637,PJP1,B,mjeyandr,47180,D,WPX,P,2020-01-16 09:04:00,12:32,,23:59,3.0365777,101.6495364,OK,DL
2456,3638,PJP1,B,mjeyandr,47180,D,WPX,P,2020-01-16 09:03:00,12:36,,23:59,3.0378542,101.63689620000001,OK,DL
2457,3639,PJP1,B,mjeyandr,47180,D,WPX,P,2020-01-16 09:04:00,12:40,,23:59,3.0428339,101.6405705,OK,DL
2458,3640,PJP1,B,mjeyandr,47180,D,WPX,P,2020-01-16 09:04:00,12:41,,23:59,3.0426647,101.63921359999999,OK,DL
2459,3641,PJP1,B,mjeyandr,47100,D,WPX,P,2020-01-16 01:32:00,12:44,,23:59,3.0465156,101.64091140000001,OK,DL
2460,3642,PJP1,B,mjeyandr,47180,D,WPX,P,2020-01-16 09:04:00,12:48,,23:59,3.0452036,101.6380019,OK,DL
2461,3643,PJP1,B,mjeyandr,47180,D,DOM,N,2020-01-16 01:41:00,12:51,,23:59,3.048502,101.63494709999999,OK,DL
2462,3644,PJP1,B,mjeyandr,47180,D,DOM,N,2020-01-15 21:47:00,12:54,,23:59,3.0472012000000004,101.63459759999999,OK,DL
2463,3645,PJP1,B,mjeyandr,47100,D,DOM,N,2020-01-15 21:51:00,12:57,,23:59,3.0462648,101.63417740000001,OK,DL
2464,3646,PJP1,B,mjeyandr,47180,D,DOX,D,2020-01-16 09:03:00,12:58,,23:59,3.045915,101.6342128,OK,DL
2465,3647,PJP1,B,mjeyandr,47180,D,DOM,N,2020-01-15 22:35:00,13:01,,23:59,3.047437,101.63633370000001,OK,DL
2466,3648,PJP1,B,mjeyandr,47180,D,WPX,P,2020-01-16 09:04:00,13:02,,23:59,3.0475054,101.63526879999999,OK,DL
2467,3649,PJP1,B,mjeyandr,47180,D,DOX,D,2020-01-16 09:03:00,13:05,,23:59,3.0451552000000004,101.6377262,OK,DL
2468,3650,PJP1,B,mjeyandr,47100,D,WPX,P,2020-01-16 09:04:00,14:09,,23:59,3.0545695,101.6221358,OK,DL
2469,3652,PJP1,B,mjeyandr,47170,D,WPX,P,2020-01-16 09:04:00,14:36,,23:59,3.0572673,101.62256500000001,OK,DL
2470,3653,PJP1,B,mjeyandr,47170,D,DOX,D,2020-01-16 09:03:00,14:47,,23:59,3.0664118,101.6241585,OK,DL
2471,3654,PJP1,B,mjeyandr,47170,D,WPX,P,2020-01-16 09:04:00,15:00,,23:59,3.0668487,101.6216508,OK,DL
2472,3655,PJP1,B,mjeyandr,47170,D,WPX,P,2020-01-16 09:03:00,15:07,,23:59,3.0683791,101.6224317,OK,DL
2473,3657,PJP1,B,mjeyandr,47190,D,WPX,P,2020-01-16 09:04:00,15:26,,23:59,3.0613267000000004,101.6329862,OK,DL
2476,3661,PJP1,B,mjeyandr,47100,D,WPX,P,2020-01-16 09:04:00,15:47,,23:59,3.0612599,101.6425554,OK,DL
2477,3662,PJP1,B,mjeyandr,47180,D,DOX,D,2020-01-16 09:03:00,15:55,,23:59,3.0641162,101.64415140000001,OK,DL
2478,3663,PJP1,B,mjeyandr,47100,D,WPX,P,2020-01-16 09:04:00,16:07,,23:59,3.0566705,101.6289565,OK,DL
2480,3667,PJP1,B,mjeyandr,47180,D,DOM,N,2020-01-15 21:45:00,16:51,,23:59,3.0472441000000003,101.64624620000001,OK,DL
2481,3671,PJP2,B,mthaslim,47100,D,WPX,P,2020-01-15 08:51:00,10:53,,23:59,3.045405,101.62196290000001,OK,DL
2482,3672,PJP2,B,mthaslim,47170,D,DOX,D,2020-01-16 09:03:00,10:54,,23:59,3.045405,101.62196290000001,OK,DL
2483,3673,PJP2,B,mthaslim,47170,D,WPX,P,2020-01-16 09:03:00,11:02,,23:59,3.046795,101.6209979,OK,DL
2484,3674,PJP2,B,mthaslim,47100,D,DOX,D,2020-01-16 09:03:00,11:05,,23:59,3.0467972000000003,101.6209834,OK,DL
2485,3675,PJP2,B,mthaslim,47170,D,WPX,P,2020-01-16 09:04:00,11:12,,23:59,3.0467627999999998,101.6216298,OK,DL
2486,3676,PJP2,B,mthaslim,47100,D,XED,7,2020-01-16 09:03:00,11:15,,23:59,3.0482085,101.62196920000001,OK,DL
2487,3677,PJP2,B,mthaslim,47100,D,WPX,P,2020-01-16 09:04:00,11:19,,23:59,3.0481032000000003,101.6231566,OK,DL
2488,3678,PJP2,B,mthaslim,47100,D,DOX,D,2020-01-16 09:03:00,11:22,,23:59,3.048917,101.6258278,OK,DL
2489,3679,PJP2,B,mthaslim,47100,D,WPX,P,2020-01-16 09:04:00,11:27,,23:59,3.0437251,101.6228101,OK,DL
2490,3680,PJP2,B,mthaslim,47170,D,DOX,D,2020-01-16 09:03:00,11:33,,23:59,3.0416298999999998,101.6217303,OK,DL
2491,3681,PJP2,B,mthaslim,47170,D,WPX,P,2020-01-16 09:04:00,11:35,,23:59,3.0397676,101.6214002,OK,DL
2492,3683,PJP2,B,mthaslim,47160,D,WPX,P,2020-01-16 09:04:00,11:39,,23:59,3.0406313999999997,101.6206343,OK,DL
2493,3684,PJP2,B,mthaslim,47160,D,WPX,P,2020-01-16 09:04:00,11:41,,23:59,3.0405456,101.620801,OK,DL
2494,3685,PJP2,B,mthaslim,47160,D,DOM,N,2020-01-15 21:49:00,11:44,,23:59,3.0397696,101.6204625,OK,DL
2496,3687,PJP2,B,mthaslim,47160,D,WPX,P,2020-01-16 01:27:00,11:50,,23:59,3.0403198,101.6194907,OK,DL
2497,3688,PJP2,B,mthaslim,47160,D,DOX,D,2020-01-16 09:03:00,11:52,,23:59,3.0397997,101.6198925,OK,DL
2498,3689,PJP2,B,mthaslim,47100,D,WPX,P,2020-01-16 09:03:00,11:57,,23:59,3.0422662,101.61894649999999,OK,DL
2499,3690,PJP2,B,mthaslim,47100,D,DOM,N,2020-01-16 01:51:00,12:02,,23:59,3.0421242000000004,101.6197127,OK,DL
2500,3693,PJP2,B,mthaslim,47160,D,DOX,D,2020-01-16 09:03:00,12:19,,23:59,3.0312282,101.6158796,OK,DL
2501,3694,PJP2,B,mthaslim,47100,D,DOM,N,2020-01-16 00:22:00,12:23,,23:59,3.026251,101.61568,OK,DL
2502,3695,PJP2,B,mthaslim,47100,D,DOX,D,2020-01-16 09:03:00,12:33,,23:59,3.0258126,101.6154648,OK,DL
2503,3696,PJP2,B,mthaslim,47110,D,DOX,D,2020-01-16 09:03:00,12:36,,23:59,3.0262425,101.6158026,OK,DL
2504,3697,PJP2,B,mthaslim,47100,D,WPX,P,2020-01-16 09:03:00,12:40,,23:59,3.0249656000000003,101.61904059999999,OK,DL
2505,3698,PJP2,B,mthaslim,47100,D,WPX,P,2020-01-16 09:04:00,12:48,,23:59,3.0240782000000004,101.61625409999999,OK,DL
2506,3699,PJP2,B,mthaslim,47100,D,DOM,N,2020-01-15 22:35:00,12:52,,23:59,3.0223022999999998,101.6155716,OK,DL
2507,3700,PJP2,B,mthaslim,47100,D,DOX,D,2020-01-16 09:03:00,12:57,,23:59,3.0232838,101.6182338,OK,DL
2508,3701,PJP2,B,mthaslim,47160,D,WPX,P,2020-01-16 09:04:00,13:08,,23:59,3.0302425,101.61578359999999,OK,DL
2509,3702,PJP2,B,mthaslim,47160,D,DOX,D,2020-01-16 09:03:00,13:11,,23:59,3.0302425,101.61578359999999,OK,DL
2510,3703,PJP2,B,mthaslim,47160,D,WPX,P,2020-01-16 06:03:00,13:19,,23:59,3.0313415,101.61708440000001,OK,DL
2511,3704,PJP2,B,mthaslim,47160,D,WPX,P,2020-01-16 09:04:00,13:20,,23:59,3.0313415,101.61708440000001,OK,DL
2512,3705,PJP2,B,mthaslim,47100,D,WPX,P,2020-01-16 09:03:00,13:24,,23:59,3.0313415,101.61708440000001,OK,DL
2513,3706,PJP2,B,mthaslim,47160,D,DOX,D,2020-01-16 09:03:00,13:29,,23:59,3.031786,101.61725340000001,OK,DL
2514,3707,PJP2,B,mthaslim,47100,D,XPD,X,2020-01-16 09:03:00,13:47,,23:59,3.0423023999999996,101.6316281,OK,DL
2517,3712,PJP2,B,mthaslim,47170,D,WPX,P,2020-01-16 09:04:00,15:17,,23:59,3.0460008,101.6221657,OK,DL
2519,3718,PJP2,B,mthaslim,47100,D,DOX,D,2020-01-16 09:03:00,16:10,,23:59,3.0275487,101.6152545,OK,DL
2520,3719,PJP2,B,mthaslim,47100,D,DOX,D,2020-01-16 09:04:00,16:13,,23:59,3.0275487,101.6152545,OK,DL
2521,3721,PJP2,B,mthaslim,47160,D,WPX,P,2020-01-16 01:32:00,16:24,,23:59,3.031888,101.61856740000002,OK,DL
2522,3722,PJP2,B,mthaslim,47160,D,DOM,N,2020-01-15 00:15:00,16:32,,23:59,3.0320245999999997,101.61612459999999,OK,DL
2524,3724,PJP2,B,mthaslim,47100,D,DOX,D,2020-01-16 09:03:00,16:49,,23:59,3.0238589,101.6171287,OK,DL
2525,3728,PJP2,B,mthaslim,47100,D,WPX,P,2020-01-16 09:04:00,17:05,,23:59,3.0251946,101.6225825,OK,DL
2526,3729,PJP2,B,mthaslim,47100,D,WPX,P,2020-01-16 06:03:00,17:10,,23:59,3.0221888,101.6238819,OK,DL
2527,3730,PJP2,B,mthaslim,47100,D,DOM,N,2020-01-16 01:41:00,17:12,,23:59,3.0221888,101.6238819,OK,DL
2528,3732,PJP2,B,mthaslim,47100,D,XEP,8,2020-01-16 09:03:00,17:27,,23:59,3.0174547,101.6265552,OK,DL
2529,3735,PJP3,B,mojus,47100,D,DOX,D,2020-01-16 09:03:00,10:47,,23:59,3.0244994,101.601699,OK,DL
2530,3736,PJP3,B,mojus,47100,D,DOX,D,2020-01-16 09:03:00,10:51,,23:59,3.0255104999999998,101.60412290000001,OK,DL
2531,3737,PJP3,B,mojus,47100,D,DOX,D,2020-01-16 09:03:00,10:53,,23:59,3.0254874,101.6041121,OK,DL
2532,3738,PJP3,B,mojus,47100,D,WPX,P,2020-01-16 06:03:00,11:00,,23:59,3.0258476,101.6016635,OK,DL
2533,3739,PJP3,B,mojus,47160,D,WPX,P,2020-01-16 09:04:00,11:05,,23:59,3.0360552000000003,101.60273640000001,OK,DL
2534,3740,PJP3,B,mojus,47160,D,WPX,P,2020-01-16 09:04:00,11:11,,23:59,3.0282779,101.6022915,OK,DL
2535,3741,PJP3,B,mojus,47100,D,DOM,N,2020-01-15 21:47:00,11:17,,23:59,3.0290991000000003,101.60431340000001,OK,DL
2536,3742,PJP3,B,mojus,47160,D,DOM,N,2020-01-15 22:35:00,11:21,,23:59,3.0290499,101.6042959,OK,DL
2537,3743,PJP3,B,mojus,47160,D,WPX,P,2020-01-16 06:03:00,11:28,,23:59,3.0283107000000005,101.6038356,OK,DL
2538,3744,PJP3,B,mojus,47160,D,WPX,P,2020-01-15 08:48:00,11:32,,23:59,3.0281841,101.60574659999999,OK,DL
2539,3745,PJP3,B,mojus,47100,D,DOX,D,2020-01-16 09:03:00,11:36,,23:59,3.0248515,101.60592829999999,OK,DL
2540,3746,PJP3,B,mojus,47100,D,WPX,P,2020-01-16 09:04:00,11:41,,23:59,3.0222791,101.60877669999999,OK,DL
2541,3747,PJP3,B,mojus,47100,D,DOM,N,2020-01-16 00:04:00,11:44,,23:59,3.0216436,101.6125854,OK,DL
2542,3748,PJP3,B,mojus,47160,D,WPX,P,2020-01-16 09:04:00,11:46,,23:59,3.0232422000000003,101.612528,OK,DL
2543,3749,PJP3,B,mojus,47100,D,DOX,D,2020-01-16 09:04:00,11:47,,23:59,3.0234852,101.61233409999998,OK,DL
2544,3750,PJP3,B,mojus,47100,D,XPD,X,2020-01-16 09:03:00,11:52,,23:59,3.0255284,101.6123231,OK,DL
2545,3751,PJP3,B,mojus,47100,D,DOX,D,2020-01-16 09:03:00,11:53,,23:59,3.0284495,101.6126593,OK,DL
2546,3752,PJP3,B,mojus,47100,D,DOX,D,2020-01-16 09:03:00,11:56,,23:59,3.0274259,101.61110459999999,OK,DL
2547,3753,PJP3,B,mojus,47160,D,WPX,P,2020-01-16 09:03:00,12:05,,23:59,3.0350544,101.6100207,OK,DL
2548,3754,PJP3,B,mojus,47100,D,DOX,D,2020-01-16 09:03:00,12:24,,23:59,3.0032792,101.6078537,OK,DL
2549,3755,PJP3,B,mojus,47100,D,WPX,P,2020-01-16 09:03:00,12:27,,23:59,3.0014389,101.60915190000001,OK,DL
2550,3756,PJP3,B,mojus,47100,D,DOM,N,2020-01-15 22:35:00,12:30,,23:59,3.0004777999999996,101.6069035,OK,DL
2551,3757,PJP3,B,mojus,47140,D,DOX,D,2020-01-16 09:03:00,12:32,,23:59,3.0009321,101.60896190000001,OK,DL
2554,3760,PJP3,B,mojus,47100,D,WPX,P,2020-01-16 09:03:00,12:45,,23:59,2.9944028,101.60939809999999,OK,DL
2555,3761,PJP3,B,mojus,47150,D,DOX,D,2020-01-16 09:03:00,12:55,,23:59,2.9993667,101.59603620000001,OK,DL
2556,3762,PJP3,B,mojus,47100,D,DOM,N,2020-01-15 21:51:00,13:01,,23:59,2.9999998,101.5951078,OK,DL
2558,3764,PJP3,B,mojus,47150,D,WPX,P,2020-01-16 09:03:00,13:17,,23:59,2.9830652,101.5939999,OK,DL
2559,3765,PJP3,B,mojus,47150,D,DOX,D,2020-01-16 09:03:00,13:27,,23:59,2.9878318,101.59418050000001,OK,DL
2560,3766,PJP3,B,mojus,47150,D,WPX,P,2020-01-16 01:30:00,13:42,,23:59,3.0119582,101.60809509999999,OK,DL
2561,3767,PJP3,B,mojus,47100,D,WPX,P,2020-01-16 09:03:00,13:47,,23:59,3.0160119,101.6073491,OK,DL
2562,3768,PJP3,B,mojus,47100,D,WPX,P,2020-01-16 09:04:00,13:54,,23:59,3.0145695,101.59795129999999,OK,DL
2563,3770,PJP3,B,mojus,47100,D,DOX,D,2020-01-16 09:03:00,14:23,,23:59,3.0418512000000004,101.61791020000001,OK,DL
2564,3771,PJP3,B,mojus,47170,D,DOX,D,2020-01-16 09:03:00,14:28,,23:59,3.0430476000000004,101.6179408,OK,DL
2565,3772,PJP3,B,mojus,47170,D,WPX,P,2020-01-16 01:26:00,14:38,,23:59,3.0466332,101.6184713,OK,DL
2567,3777,PJP3,B,mojus,47100,D,WPX,P,2020-01-15 01:13:00,16:01,,23:59,3.0233741000000003,101.6121308,OK,DL
2568,3781,PJP4,B,virajoo,47110,D,WPX,P,2020-01-16 04:20:00,11:02,,23:59,2.9824042,101.646188,OK,DL
2569,3782,PJP4,B,virajoo,47110,D,JBX,J,2020-01-16 09:04:00,11:04,,23:59,2.982095,101.6454286,OK,DL
2570,3783,PJP4,B,virajoo,47110,D,WPX,P,2020-01-16 09:04:00,11:06,,23:59,2.9819086,101.6455895,OK,DL
2571,3784,PJP4,B,virajoo,47110,D,WPX,P,2020-01-16 04:20:00,11:09,,23:59,2.9813947999999995,101.6461916,OK,DL
2572,3785,PJP4,B,virajoo,47110,D,DOM,N,2020-01-16 01:51:00,11:21,,23:59,2.9726942000000003,101.6548825,OK,DL
2573,3786,PJP4,B,virajoo,47110,D,DOX,D,2020-01-16 09:03:00,11:27,,23:59,2.9719922999999997,101.65067359999999,OK,DL
2574,3787,PJP4,B,virajoo,47120,D,DOX,D,2020-01-16 09:04:00,11:35,,23:59,2.9817438,101.63318290000001,OK,DL
2575,3788,PJP4,B,virajoo,47120,D,WPX,P,2020-01-16 09:04:00,11:38,,23:59,2.977448,101.6297905,OK,DL
2576,3789,PJP4,B,virajoo,47120,D,WPX,P,2020-01-16 09:03:00,11:42,,23:59,2.9848692000000003,101.6284858,OK,DL
2577,3790,PJP4,B,virajoo,47100,D,DOX,D,2020-01-16 09:04:00,11:46,,23:59,2.9832991,101.62621800000001,OK,DL
2578,3791,PJP4,B,virajoo,47100,D,DOX,D,2020-01-16 09:04:00,11:47,,23:59,2.9813861,101.6246349,OK,DL
2580,3793,PJP4,B,virajoo,47100,D,WPX,P,2020-01-16 09:04:00,11:54,,23:59,2.9843843,101.62405059999999,OK,DL
2581,3794,PJP4,B,virajoo,47100,D,WPX,P,2020-01-16 09:03:00,11:56,,23:59,2.9835585,101.62226009999999,OK,DL
2582,3795,PJP4,B,virajoo,47120,D,WPX,P,2020-01-16 01:30:00,12:04,,23:59,2.983688,101.6214986,OK,DL
2583,3796,PJP4,B,virajoo,47120,D,DOX,D,2020-01-16 09:03:00,12:08,,23:59,2.9841217999999996,101.6217912,OK,DL
2584,3797,PJP4,B,virajoo,47100,D,WPX,P,2020-01-16 00:38:00,12:14,,23:59,2.9850508,101.6204364,OK,DL
2585,3798,PJP4,B,virajoo,47120,D,WPX,P,2020-01-16 09:03:00,12:22,,23:59,2.9706975,101.6105171,OK,DL
2586,3799,PJP4,B,virajoo,47100,D,DOX,D,2020-01-16 09:03:00,12:26,,23:59,2.9736738,101.6114036,OK,DL
2587,3800,PJP4,B,virajoo,47120,D,DOX,D,2020-01-16 09:04:00,12:31,,23:59,2.9722072999999996,101.6076626,OK,DL
2588,3801,PJP4,B,virajoo,47120,D,DOX,D,2020-01-16 09:03:00,12:35,,23:59,2.9712616,101.6083833,OK,DL
2589,3802,PJP4,B,virajoo,47100,D,DOM,N,2020-01-15 22:35:00,12:40,,23:59,2.9682406,101.6059737,OK,DL
2590,3804,PJP4,B,virajoo,47130,D,WPX,P,2020-01-16 09:04:00,12:53,,23:59,2.9597785,101.598209,OK,DL
2591,3805,PJP4,B,virajoo,47100,D,DOX,D,2020-01-15 08:49:00,13:06,,23:59,2.93581,101.61281240000001,OK,DL
